"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Weekday","Month","Year","Season","O3Class","PM10Class","Year_mon"
"1755","Ljubljana",493,110.25,1.3,0.825,0.3,3,2.1,1.3,0,0,976,975.1875,974.8,95.8,90.1875,77.3,10.8,9.375,8.6,18.7,15.9,14.4,13.1,87.1,"sobota","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1756","Ljubljana",131,28.25,1.1,0.6625,0.3,2.5,1.9,1.3,0.0375,0.3,978.3,978.0625,977.8,95.1,93.675,90.9,8.9,8.25,7.8,16.1,15.2125,14.7,9.4,99.3,"nedelja","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1757","Ljubljana",193,47.625,1.6,0.675,0.1,3.3,1.95,0.9,0.05,0.4,979.2,978.3875,977.8,93.7,91.4375,88,11.1,9.375,8.5,17.7,16.425,15.7,13.3,94.25,"ponedeljek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1758","Ljubljana",215,55.5,1.1,0.525,0.1,2.2,1.4875,0.7,0,0,983.8,982.6875,981.8,98.3,96.0125,89.6,12,10.8375,10.3,17.3,15.975,15.4,13.2,91.2,"torek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1759","Ljubljana",473,113.75,0.8,0.4125,0.1,1.8,1.275,0.6,0,0,985.2,984.8375,984.5,94.8,87.85,72.6,14,12.425,12,21.6,17.7875,15.9,17.3,105.6,"sreda","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1760","Ljubljana",346,75.25,1.3,0.6875,0.4,3,2.0875,1.2,0,0,985.7,985.0875,984.6,90.2,82.1875,73.6,13.1,12.4125,11.8,21.2,19.65,18.1,21.8,121.5,"èetrtek","julij",2014,"Poletje","VISOKA","NIZKA",jul. 2014
"1761","Ljubljana",445,91,1.2,0.7125,0.2,2.9,1.95,0.9,0,0,985.2,984.8375,984.5,98.1,92.4125,82.6,14.1,12.45,11.6,19.8,17.1125,15.6,24.5,130.8,"petek","julij",2014,"Poletje","VISOKA","NIZKA",jul. 2014
"1762","Ljubljana",454,107.125,1.1,0.3,0,2.8,1.3375,0.3,0,0,984.3,984.075,983.8,92,85.0625,72,14.4,12.8,12.2,22,18.6625,16.8,27.6,139.2,"sobota","julij",2014,"Poletje","VISOKA","NIZKA",jul. 2014
"1763","Ljubljana",440,102.375,0.9,0.5125,0.3,2.4,1.4375,1,0,0,981.7,981.325,980.9,92.9,85.425,71.2,15.5,14.3875,14,22.6,19.9125,18.4,22,151.5,"nedelja","julij",2014,"Poletje","VISOKA","NIZKA",jul. 2014
"1764","Ljubljana",178,35.25,4,1.15,0.3,10.5,3,1,0.4125,3.3,977.5,976.5125,975.7,87.7,75.6875,66.2,15,14.4125,12.8,21.7,20.35,18.4,17,94.25,"ponedeljek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1765","Ljubljana",226,43.5,2,1.275,0.9,3.6,2.55,2.1,0,0.6,975.1,974.4625,973.9,96.6,94.2,88.3,12.8,10.4375,9,16.7,15.5625,14.8,13,49.85,"torek","julij",2014,"Poletje","NIZKA","NIZKA",jul. 2014
"1766","Ljubljana",265,41.25,0.9,0.5875,0.3,2.2,1.65,1,0.325,2,976.8,976.6375,976.3,97.7,96.6625,91.8,11.1,10.5375,10.1,19,17.9375,17.5,13.1,97.5,"sreda","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1767","Ljubljana",381,65,0.9,0.5125,0.2,2.4,1.6625,0.9,0,0,978.1,977.75,977.6,99.1,96.7375,89.1,12.9,10.3125,9.6,16.6,15.0875,14.4,15.8,111.45,"èetrtek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1768","Ljubljana",91,22.75,1,0.5875,0.3,2.2,1.5875,1.1,0,0,979.5,978.5125,977.9,85.8,82.6625,80.5,13,11.3,10.8,18.9,18.5,18,19.7,99.95,"petek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1769","Ljubljana",437,81.125,1.1,0.575,0.2,2.4,1.7625,0.9,0,0,979.9,979.4875,979.1,89.7,85.9125,74.8,12,10.8625,10,21.4,19.25,18.4,15.4,103.7,"sobota","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1770","Ljubljana",96,18.75,1.2,0.675,0.3,2.6,1.7625,1,0.1,0.8,978.6,978.1375,977.8,97.1,94.9375,92.2,11,10.3625,10,17.5,16.9125,16.6,14.7,88,"nedelja","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1771","Ljubljana",67,13.125,1,0.6375,0.2,2.6,1.7375,1.2,0.1625,1.3,978.2,977.875,977.5,96.6,95.8,94.7,11.2,11,10.7,18.2,17.7125,17.4,17.5,103.6,"ponedeljek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1772","Ljubljana",470,90.375,0.9,0.2375,0,1.9,1.225,0.8,0,0,975.4,975.125,974.9,97.1,93.1875,79.3,11.2,10.825,10.5,21.7,18.7625,17.4,12.6,88.05,"torek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1773","Ljubljana",34,6,2.7,1.2625,0.1,8.3,3.475,1,2.0375,16.3,973.7,971.925,970.2,98.1,96.7125,95.4,10.8,10.0375,9.3,18.1,17.625,17.2,10.9,72.3,"sreda","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1774","Ljubljana",66,21.75,1,0.525,0.3,2,1.5,1.2,0.025,0.2,975.3,974.35,973.6,97.8,95.7875,92.4,11.5,10.7625,10.1,17.6,16.95,16.5,17.4,74.2,"èetrtek","julij",2014,"Poletje","SREDNJA","NIZKA",jul. 2014
"1775","Ljubljana",176,33,0.8,0.3,0,2.4,1.325,0.2,0,0,977.6,977.5,977.3,98.6,96.15,92.3,13.3,11.325,10.5,19.5,18.525,17.9,13.4,92.7,"petek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1776","Ljubljana",282,63.625,0.8,0.3125,0,1.7,1.15,0.3,0,0,977.7,977.45,977.2,97.6,93.4,86.2,14.4,11.2125,10.3,20.5,18.925,17.8,18.6,99.6,"sobota","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1777","Ljubljana",231,50.125,1.3,0.5625,0.1,2.3,1.675,0.9,0,0,978.7,977.9125,977.4,99.3,95.7125,92.7,13.3,12.2125,11.7,19.5,18.5375,17.7,14.3,113.1,"nedelja","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1778","Ljubljana",428,95.5,2.4,0.9625,0.3,4.8,2.1375,1.2,0,5.5,980,979.0375,978.4,93.3,87.1625,78.7,14.3,11.575,10.5,20,17.875,16.2,17.6,110.15,"ponedeljek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1779","Ljubljana",230.7,39.7625,5.1,2.0375,0.2,13.4,5.3125,1,4.6875,32,981.5,981.1875,980.8,94.7,93.1,90.5,11.3,9.95,9.1,18.5,16.925,16.3,7.4,92.1,"torek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1780","Ljubljana",98,17.75,1.1,0.8875,0.5,2.6,2.2125,2,0,0,980.7,980.2125,979.8,98.2,96.375,92.9,10.3,9.65,9,16.8,16.0625,15.5,11.2,94.7,"sreda","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1781","Ljubljana",433,93.5,0.8,0.5125,0.3,2.1,1.5125,0.9,0,0,980.5,980.225,980,95.2,90.3625,80.3,12.4,10.0875,9.5,19,16.7,15.3,18.8,100.2,"èetrtek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1782","Ljubljana",407,80.375,1.6,0.375,0.1,2.5,1.175,0.7,0,0,981.9,981.45,981.2,96.1,92.275,87.2,14.4,10.8125,9.9,18,16.6375,15.6,18,110.7,"petek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1783","Ljubljana",398,86.75,0.6,0.4125,0.2,1.8,1.375,0.9,0,0,980.7,980.4875,980.3,92.5,87.9,80.2,12.9,11.7,11,19.8,17.7125,16.5,18.6,130.5,"sobota","avgust",2014,"Poletje","VISOKA","NIZKA",avg. 2014
"1784","Ljubljana",397,85.25,1.6,0.65,0.3,3.3,1.7375,1.1,0,0,981.5,981.3625,981.1,88.8,83.1875,77.9,13.6,12.1375,11.6,22.4,20.425,19.2,16.3,113.35,"nedelja","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1785","Ljubljana",371,75.5,2.6,1.9125,1.1,5.3,4.225,2.4,0,0,979,978.7,978.3,79.7,75.475,66.8,14.8,13.5375,13,23.8,21.85,21.1,20.1,104.3,"ponedeljek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1786","Ljubljana",396,65.625,1.8,1.1875,0.6,4,2.9375,2.3,0,5.1,980.6,980.1375,979.4,81.1,78.05,72.1,12.2,11.7125,11.2,22.1,21.0375,20.3,10,71.1,"torek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1787","Ljubljana",102.8,20.025,1.8,1.2,0.7,4.6,2.6875,1.6,0.725,0.7,978.6,977.925,977.3,94.4,91.3125,84.6,13,12.0625,11.3,18.2,17.1,16.6,16.1,61.1,"sreda","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1788","Ljubljana",13,3.5,4.1,1.6125,0.7,8,3.7875,1.5,1.9875,15.9,976.1,974.1875,973.3,98,96.75,94.3,11.1,10.475,9.2,19.6,18.625,16.3,5.4,49.05,"èetrtek","avgust",2014,"Poletje","NIZKA","NIZKA",avg. 2014
"1789","Ljubljana",75,15.25,1.7,0.9625,0.6,3,2.1625,1.7,0.0625,0.5,980.6,980.3,980.1,96.2,94.925,92,7.1,6.475,6.2,14.6,13.825,13.4,8.7,58.95,"petek","avgust",2014,"Poletje","NIZKA","NIZKA",avg. 2014
"1790","Ljubljana",268,58.5,1.3,0.7,0,2.7,1.8625,0.6,0,0,982.6,981.8375,981,97.6,94.3375,88,8.9,6.025,4.9,14.6,13.8,12.9,9.3,72.5,"sobota","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1791","Ljubljana",360,56.875,0.9,0.625,0.3,2.4,1.8125,1.5,0,0,985.2,984.4375,983.9,97.8,95.325,87.2,7.4,5.075,4,13.9,12.8,12.3,9.7,88.75,"nedelja","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1792","Ljubljana",396,82.25,0.9,0.5875,0.3,2.1,1.5625,1.1,0,0,980.6,980.375,980.3,95,90.975,83.2,8.8,7.5125,6.9,14.5,12.45,11.2,12.5,99.35,"ponedeljek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1793","Ljubljana",365,79.5,1.1,0.7375,0.4,2.3,1.8625,1.3,0,0,979.5,978.8125,978.4,93.9,87.9,79.1,9.2,8.725,8.3,17.2,14.8375,13.2,17.1,88.55,"torek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1794","Ljubljana",229,39.375,1.2,0.6375,0.2,2.6,1.6,0.9,0,7.2,980.5,979.8875,979.5,95.7,93.575,87.8,10.5,8.625,8.2,16.8,15.625,15.1,17.2,71.6,"sreda","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1795","Ljubljana",98,20.375,1.7,1,0.3,3,2.1,1.2,0.025,0.2,982.9,982.5375,982.2,92.3,89.9625,85.3,8.9,6.6875,5,15.2,14.6125,14.3,14.1,73.6,"petek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1796","Ljubljana",47,13.375,1.1,0.725,0.1,2.3,1.7375,1,0,1,981.4,980.825,980.4,96.9,94.45,91.9,9,8.3625,7.9,16.3,15.5625,15.1,12.7,62.35,"sobota","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1797","Ljubljana",168,40.375,1.4,0.8875,0.1,3.2,2.3,1.5,0.125,0,981,980,979.1,98.2,95.9125,89.7,7.6,6.275,5.7,15.3,14.475,13.8,7.8,78.55,"nedelja","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1798","Ljubljana",163,27,1.8,1.25,0.6,3,2.325,1.6,0,0,986.1,985.725,985.5,96.7,94.85,89.1,3.9,3.4125,2.8,14.1,13.4375,13.2,10.2,86.85,"ponedeljek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1799","Ljubljana",48,12,1.1,0.7625,0.3,2.2,1.7375,1.1,0,0.3,980.2,978.35,977,92.3,91.0375,88.7,8.7,7.5875,6.6,14.6,13.675,13.3,16.1,82.7,"torek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1800","Ljubljana",101.8,24.55,1.4,0.85,0.6,2.4,1.95,1.5,0.8375,6.4,975.1,974.5625,974.2,98.3,97.4,94.3,10.5,10,9.5,17.6,16.65,16.4,10.4,82.85,"sreda","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1801","Ljubljana",456.7,85.7625,1.8,1.325,0.9,3.6,2.6375,1.9,0,0,986,985.4,984.8,92.1,89.475,83.9,7.8,6.4375,4.9,15.4,14.0125,13.5,12.4,97.25,"èetrtek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1802","Ljubljana",372,67.875,1.2,0.425,0.1,2.4,1.2625,0.8,0,0,986.2,985.8375,985.5,96.4,94.6375,91.6,11.5,8.75,7.2,13.1,11.8375,10.9,20.6,92.35,"petek","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1803","Ljubljana",216,49.625,0.9,0.3125,0,1.7,0.9625,0.3,0,0,984.2,984.025,983.8,97.8,95.25,91.5,12.4,10.7,9.3,14.6,13.5375,12.4,23,95.85,"sobota","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1804","Ljubljana",223,44.75,1,0.425,0.2,2.4,1.25,0.9,0,11.8,982.7,981.8625,981.4,92.2,90.65,86.8,10.3,9.325,9,17,15.725,15.1,26.5,98.5,"nedelja","avgust",2014,"Poletje","SREDNJA","NIZKA",avg. 2014
"1805","Ljubljana",31.8,6.8,4.2,2.0875,0.4,8.5,5.45,1.8,3.6375,17.3,975.4,974.8625,974.5,94,89.15,82.2,6,5.1375,4.6,13.9,12.0875,11.2,5.4,76.25,"ponedeljek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1806","Ljubljana",48,8.625,0.5,0.3125,0.1,1.6,1.2125,1,0.3625,2.9,978.7,977.525,976.9,95.7,94.025,91.6,9.3,8.0875,6.2,13.5,13.15,12.8,10.4,33.35,"torek","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1807","Ljubljana",176,29.875,0.5,0.325,0,1.7,1.2125,0.1,0.375,3,980.3,979.8625,979.6,97.9,96.8,95,10.2,8.8,8.2,14.1,13.0875,12.7,16.2,53.9,"sreda","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1808","Ljubljana",165,26.75,1.1,0.625,0.4,2.4,1.75,1,0.0375,0.3,980.5,980.1375,980,95.3,91.775,86.4,10.2,10.0375,9.8,18.3,16.775,16.3,33,50.1,"èetrtek","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1809","Ljubljana",225,37.25,1.7,0.8,0.2,3.4,2,1,0,0,981.4,980.8375,980.5,97.8,96.275,92.5,10.5,9.6625,9.3,17.8,16.6,15.9,31.9,85.8,"petek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1810","Ljubljana",86,17.875,1.4,0.5625,0.1,3.1,1.4875,0.5,0,0,978.4,978.075,977.8,96.8,94.975,90.4,9.8,9.6375,9.3,17.5,16.5375,16.1,18.2,62.8,"sobota","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1811","Ljubljana",309,44.625,1.1,0.3125,0,2.4,1.2125,0,0,0,980.9,980.2,979.8,98.1,95.1375,90.8,9.2,7.5625,6.9,15.8,14.6875,13.6,26.2,81.5,"nedelja","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1812","Ljubljana",104,20.375,1.1,0.475,0,2.1,1.3125,0.5,0,0,983.4,982.45,982,99,97.4125,95.9,10.4,8.6375,8.1,14,13.675,13.4,30,94.9,"ponedeljek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1813","Ljubljana",140,23,0.3,0.175,0,1.6,0.95,0,0,0,982.8,982.3625,982.1,99.2,97.7125,95.9,13.2,11.7,11.2,15.6,14.975,14.7,23,107.4,"torek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1814","Ljubljana",82,12.625,2.4,0.8125,0.1,4.3,2.2,0.6,0.35,2.9,981,980.25,979.7,96.3,94.35,91,10.1,9.2375,8.7,17.2,16.7875,16.6,13.6,63.7,"sreda","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1815","Ljubljana",35,6.125,0.7,0.425,0.1,1.9,1.375,0.7,1.0875,8.6,978.4,977.25,976.7,98.3,97.65,96.9,7,6.5375,6.1,15.3,15.025,14.8,10.4,58.55,"èetrtek","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1816","Ljubljana",39,8.375,1,0.625,0.3,3.2,1.875,1,0,5.8,977.7,976.7375,976.4,97.8,95.65,93.2,5.2,4.7625,4.2,12.4,11.8875,11.7,12.2,39.15,"petek","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1817","Ljubljana",149,23.625,2.8,1.5625,0.9,6.6,3.725,2,3.2,19.8,979.2,978.1125,977.2,97.3,96.75,96.1,4.4,3.85,3.2,12.5,11.9,11.6,7.9,62.75,"sobota","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1818","Ljubljana",153,24.75,0.7,0.4375,0.3,2.1,1.4875,1.3,0,0,982.6,981.8875,981.5,98.4,96.7375,91.9,7.4,5.9125,5.4,13.3,12.675,12.4,13.5,64.85,"nedelja","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1819","Ljubljana",108,18.625,0.6,0.2875,0,2,1.3375,0.5,0,0,982.4,981.8,981.4,99,98.0375,96.2,8.4,7.2375,6.5,13.2,12.875,12.6,16.1,53.6,"ponedeljek","september",2014,"Poletje","NIZKA","NIZKA",sep. 2014
"1820","Ljubljana",91,14.875,1.4,0.625,0.2,2.7,1.5375,1,0,0,983.3,982.6625,982.4,98.9,97.65,95.2,8.9,7.475,6.4,14.5,13.7375,13.4,14,62.05,"torek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1821","Ljubljana",97,18.625,0.9,0.35,0,1.8,1.3,0.7,0,0,984.4,983.8875,983.4,99.5,97.625,94.4,7.4,5.8875,4.8,14,12.4625,11.5,18.8,73.55,"sreda","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1822","Ljubljana",153,25.25,1,0.4125,0,2.2,1.3875,0.6,0,0,984.1,983.5875,983.3,96.4,94.0375,91,7.3,6,5.2,14.4,13.2,12.7,31.8,81.6,"èetrtek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1823","Ljubljana",177,29.625,1.4,0.75,0.1,2.7,1.9375,1.2,0,0,984.7,984.1625,983.7,99.3,98.175,95.6,8.3,7.4625,7.1,13.4,12.75,12.2,26.7,84.45,"petek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1824","Ljubljana",39,7.625,2,1.25,0.5,5.7,3.25,1.4,0.05,0.4,983.6,982.5875,981.8,92.6,90.175,86.9,10.6,10.0375,9.5,19.3,17.7625,16.5,16.9,71.8,"sobota","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1825","Ljubljana",150,25,0.8,0.4875,0,3.3,1.7125,0,0,2.3,981,980.625,980.3,99.7,95.975,90.8,11.1,9.375,8.5,17.9,16.6625,15.7,15.1,84.75,"nedelja","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1826","Ljubljana",89,16.625,1.4,0.8625,0.3,4.4,2.375,1.3,0.2875,0,976.8,976.2,975.7,97.7,94.975,92.9,8.4,7.7375,7.3,17.4,16.1625,15.2,10.9,63.15,"ponedeljek","september",2014,"Poletje","SREDNJA","NIZKA",sep. 2014
"1827","Ljubljana",70,12.875,1.9,1.0875,0.5,4.7,2.8,1.4,0,0,982,980.55,979.2,96.6,95.3,93.1,2.9,1.5625,0.5,9.9,9.1875,8.5,18,77.5,"torek","september",2014,"Jesen","SREDNJA","NIZKA",sep. 2014
"1828","Ljubljana",240,37.25,0.7,0.3125,0,2.2,1.2625,0.5,0,0,985.1,984.75,984.4,92.9,90.825,87,3.4,2.975,2.6,10.3,9.35,8.8,20.5,87.95,"sreda","september",2014,"Jesen","SREDNJA","NIZKA",sep. 2014
"1829","Ljubljana",85,16.75,1.1,0.7,0.5,2.3,1.75,1.5,0,0,981.1,979.825,979.3,92.4,90.075,85.2,5.7,4.4375,3.8,11.8,10.7875,10,21.4,48.65,"èetrtek","september",2014,"Jesen","NIZKA","NIZKA",sep. 2014
"1830","Ljubljana",47,10.375,1.1,0.7625,0.4,2.5,1.925,1.4,0,0,988.3,987.8625,987.6,98.5,98.1,97.7,3.9,3.2,2.9,8.9,8.3,7.7,18.8,55,"petek","september",2014,"Jesen","NIZKA","NIZKA",sep. 2014
"1831","Ljubljana",55,9.875,0.9,0.575,0.2,2.2,1.5625,1,0,0,991.4,989.7625,988.6,97,94.7875,93.3,8.8,7.175,6.4,12.4,11.4125,10.8,18,65.8,"sobota","september",2014,"Jesen","SREDNJA","NIZKA",sep. 2014
"1832","Ljubljana",193,28.5,1.2,0.6125,0.3,2.3,1.575,1,0,0,982.4,982.0875,981.8,92.9,90.6375,88.9,5,4.6125,4.1,12.4,11.875,11.3,42.1,74.15,"torek","oktober",2014,"Jesen","SREDNJA","VISOKA",okt. 2014
"1833","Ljubljana",54,9.75,1.6,1.075,0.6,4.2,2.6625,2,0.0125,0.1,984.5,984.1125,983.7,93.8,89.9125,85.8,8.6,7.1875,5.8,13.7,13.175,12.8,22.1,66.65,"sreda","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1834","Ljubljana",225,34.125,4.6,3.5375,2.5,8.5,7.1,5.1,0,0,983.1,982.4875,982.2,84.4,81.45,77.2,9,8.7875,8.5,18.4,17.0625,16.3,16.6,80.25,"èetrtek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1835","Ljubljana",183,27.625,4.5,1.85,0.2,8.6,4.3875,1.4,0,0,984.1,983.6625,983.3,89.4,79.5,74.4,9.3,9,8.6,17.3,16.075,14.1,19.4,79.35,"petek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1836","Ljubljana",171,25,0.9,0.4,0,2.1,1.3375,0.4,0,0,983.1,982.6875,982.3,98.7,95.975,91.8,9.5,8.85,8.5,14.5,12.9375,11.8,21.8,100.4,"sobota","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1837","Ljubljana",183,27.375,3.3,0.9125,0.3,6.1,2.3625,1,0,0,982.8,981.9625,981.5,96,88.45,70.6,9,8.475,8.1,18.2,14.725,12.8,23.2,102.7,"nedelja","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1838","Ljubljana",161,24.875,4,3.025,1.9,9.3,6.675,5,0,0,980.4,980,979.7,84.2,82.15,78,9.3,8.7,8.1,18.8,17.45,16.8,25.9,81.15,"ponedeljek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1839","Ljubljana",60,9.625,3.5,1.7,0.7,6.8,3.8375,2,0,1.3,977.9,977.3,976.8,93.1,87.325,80.6,8.6,7.6875,6.7,17.2,16,14.8,17.5,82.45,"torek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1840","Ljubljana",44,6.125,1.7,0.95,0.5,5.4,2.725,1.4,1,6.7,977.2,975.7,974.6,96,94.3,89.1,8.4,8.025,7.6,14.8,13.9625,13.4,20.2,30.7,"sreda","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1841","Ljubljana",113,16.375,1.1,0.8125,0.6,2.8,2.0875,1.5,0,0,976.8,975.325,974.4,98.6,97.6,96.1,8.3,7.6875,7.3,16.1,15.0625,14.5,21.2,57.15,"èetrtek","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1842","Ljubljana",11,1.5,2.1,0.9,0.3,4.7,2.325,1.1,0.3125,2.5,978.9,977.7125,977,96.4,88.775,80,9.1,8.4125,7.5,17.6,16.9,16.2,16.8,65.05,"petek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1843","Ljubljana",131,18.25,2.4,1.225,0.2,4.5,2.5375,0.9,0,0,989.5,988.0125,987,87.6,84.5,82.1,7.9,7.5375,7.1,14.9,14.325,13.8,12.8,73.4,"sobota","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1844","Ljubljana",46,7,0.7,0.4625,0.2,1.8,1.2625,0.7,0,0,992.4,991.7625,991.4,98.9,97.125,94.5,8.7,7.4125,6.7,11.2,10.2375,9.6,16,71.6,"nedelja","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1845","Ljubljana",105,15.875,1.2,0.7625,0.5,2.4,1.7875,1.1,0,0,988,987.325,986.9,97.3,95.75,92.2,14.3,12.1125,10.7,12.4,10.7,9.7,21.7,66.8,"ponedeljek","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1846","Ljubljana",76.9,10.6,1.6,0.825,0.3,2.8,1.8625,1.1,0,37.7,980,978.95,978,95.5,93.4875,90.9,8.7,8.0875,7.7,13.8,13.0125,12.5,24.9,57.75,"torek","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1847","Ljubljana",11,1.625,1.7,0.7875,0.5,3.3,2.05,1.4,0.175,1.4,973,972.65,972.3,89.7,84.525,73,-1.7,-2.1125,-2.6,6.3,5.8,5.1,14.3,12.3,"èetrtek","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1848","Ljubljana",50,7.25,1.9,1.2125,0.7,4,2.9625,1.9,0,0,978.9,977.0875,976.1,94.9,87.2,82.3,3.7,2.425,1.3,9.9,9.25,8.2,14.9,38.5,"petek","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1849","Ljubljana",36,5.5,1.7,1.3875,1,4.1,2.875,2.1,0,0,988,986.8,986.2,82.9,81.625,79.7,0.2,-0.275,-0.9,8.4,8.1625,7.8,20.2,54.9,"sobota","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1850","Ljubljana",48,6.5,2.3,1.45,0.9,4,2.8125,1.7,0,0,992.9,991.6,990.6,97.5,93.9625,89.8,1.7,-0.5125,-1.8,5.6,4.9125,4.2,21.6,61.1,"nedelja","oktober",2014,"Jesen","SREDNJA","NIZKA",okt. 2014
"1851","Ljubljana",19,2.875,1,0.625,0.3,1.8,1.3625,0.6,0,0,994.7,994.2875,994,85.6,84.5375,81.9,-2.1,-2.4125,-2.7,6.5,6.1375,5.9,27.1,54.8,"ponedeljek","oktober",2014,"Jesen","NIZKA","NIZKA",okt. 2014
"1852","Ljubljana",39,5.375,1.1,0.6875,0.3,2,1.6625,0.9,0,0,992.6,991.9875,991.6,91.5,89.5375,86.5,1.4,-0.5125,-1.2,5,4.375,3.8,35.2,71.25,"torek","oktober",2014,"Jesen","SREDNJA","VISOKA",okt. 2014
